"Start time","End time","Rental place","Return place","PAÍS"
"10/29/2023 11:37","10/29/2023 11:41","Torre Woermann","Torre Woermann","Italia"
"10/29/2023 11:41","10/29/2023 13:15","San Telmo","Castillo de la Luz","USA / Canada"
"10/29/2023 11:42","10/29/2023 14:09","Torre Woermann","Torre Woermann","Italia"
"10/29/2023 11:44","10/29/2023 13:15","San Telmo","Castillo de la Luz","USA / Canada"
"10/29/2023 11:46","10/29/2023 11:57","Plaza de la feria ","Oficina Sagulpa","Eslovenia"
"10/29/2023 11:47","10/29/2023 11:57","Plaza de la feria ","Oficina de la Sitycleta","Eslovenia"
"10/29/2023 11:48","10/29/2023 12:38","Parque del Estadio Insular","Parque del Estadio Insular","Rumanía"
"10/29/2023 11:49","10/29/2023 12:41","Plaza de España (elect.)","Castillo de Mata (elect.)","Italia"
"10/29/2023 11:54","10/29/2023 12:04","Plaza del Pilar","Plazoleta de Farray","Italia"
"10/29/2023 11:57","10/29/2023 12:36","Oficina de la Sitycleta","P. de Chil con Góngora","Eslovenia"
"10/29/2023 11:57","10/29/2023 12:36","Oficina de la Sitycleta","BIKE 410083","Eslovenia"
"10/29/2023 12:12","10/29/2023 12:18","Parque del Estadio Insular","Plazoleta de Farray","Lituania"
"10/29/2023 12:12","10/29/2023 12:41","C.C. El Muelle","Torre Las Palmas","Alemania"
"10/29/2023 12:46","10/29/2023 13:04","Ayuntamiento","Aparcamiento Sanapú","Eslovenia"
"10/29/2023 12:46","10/29/2023 13:04","Ayuntamiento","Aparcamiento Sanapú","Eslovenia"
"10/29/2023 12:50","10/29/2023 13:21","Torre Las Palmas","San Telmo","Alemania"
"10/29/2023 12:53","10/29/2023 13:21","Torre Las Palmas","San Telmo","Alemania"
"10/29/2023 13:07","10/29/2023 13:16","Las Canteras - Luis Morote","Base Naval","Países Bajos"
"10/29/2023 13:41","10/29/2023 13:48","Mercado Central","Mercado Central","Países Bajos"
"10/29/2023 13:42","10/29/2023 13:45","C.C. El Muelle","C.C. El Muelle","Alemania"
"10/29/2023 14:01","10/29/2023 14:08","Plaza de España","Las Canteras - Luis Morote","Países Bajos"
"10/29/2023 14:05","10/29/2023 14:15","Plaza del Pilar","Plaza del Pilar","Alemania"
"10/29/2023 14:27","10/29/2023 14:38","Plazoleta de Farray","Ayuntamiento","Lituania"
"10/29/2023 14:38","10/29/2023 14:46","Intermodal El Rincón","IES Mesa y López","Polonia"
"10/29/2023 15:12","10/29/2023 15:51","Teatro Pérez Galdós","Torre Woermann","Alemania"
"10/29/2023 15:14","10/29/2023 15:57","Teatro Pérez Galdós","Torre Woermann","Alemania"
"10/29/2023 15:24","10/29/2023 15:33","Parque Santa Catalina","Plaza de España","Alemania"
"10/29/2023 15:31","10/29/2023 15:42","Paseo de Chil - Av. Escaleritas","Plaza de España","Países Bajos"
"10/29/2023 15:32","10/29/2023 15:36","Plaza del Pilar","Intermodal El Rincón","Alemania"
"10/29/2023 15:39","10/29/2023 16:20","Plaza del Pilar","Plaza San Agustín","Eslovenia"
"10/29/2023 15:39","10/29/2023 15:57","Plaza del Pilar","Paseo de Chil - Av. Escaleritas","Eslovenia"
"10/29/2023 15:43","10/29/2023 15:51","Parque del Estadio Insular","Mercado Central","Italia"
"10/29/2023 15:57","10/29/2023 16:20","Paseo de Chil - Av. Escaleritas","Plaza San Agustín","Eslovenia"
"10/29/2023 16:10","10/29/2023 16:16","Parque del Estadio Insular","Plazoleta de Farray","Dinamarca"
"10/29/2023 16:40","10/29/2023 16:47","Plazoleta de Farray","Plazoleta de Farray","Francia"
"10/29/2023 16:55","10/29/2023 17:12","Plaza de España","Churruca","Países Bajos"
"10/29/2023 17:07","10/29/2023 17:15","Ayuntamiento","Base Naval","Lituania"
"10/29/2023 17:12","10/29/2023 17:34","León y Castillo","C.C. El Muelle","Bélgica"
"10/29/2023 17:15","10/29/2023 17:34","León y Castillo","C.C. El Muelle","Países Bajos"
"10/29/2023 17:20","10/29/2023 17:30","Churruca","Intermodal El Rincón","Alemania"
"10/29/2023 17:36","10/29/2023 18:02","Plazoleta de Farray","Parque del Estadio Insular","Dinamarca"
"10/29/2023 17:47","10/29/2023 17:57","Churruca","Torre Woermann","Reino Unido"
"10/29/2023 17:47","10/29/2023 17:53","Plaza de España","Las Canteras - Luis Morote","Alemania"
"10/29/2023 17:50","10/29/2023 18:49","Hotel Santa Catalina","BIKE 410081","Finlandia"
"10/29/2023 17:50","10/29/2023 18:49","Hotel Santa Catalina","BIKE 410054","Finlandia"
"10/29/2023 18:08","10/29/2023 18:45","Las Canteras - Luis Morote","San Telmo","USA / Canada"
"10/29/2023 18:09","10/30/2023 7:09","Las Canteras - Luis Morote","San Telmo","USA / Canada"
"10/29/2023 18:10","10/29/2023 18:52","C.C. El Muelle","San Telmo","Alemania"
"10/29/2023 18:14","10/29/2023 18:21","Mercado Central","Paseo de Chil - Av. Escaleritas","Países Bajos"
"10/29/2023 18:21","10/29/2023 18:27","Las Canteras - Luis Morote","Torre Woermann","Reino Unido"
"10/29/2023 18:36","10/29/2023 19:08","Las Canteras - Luis Morote","Teatro Pérez Galdós","Bélgica"
"10/29/2023 18:36","10/29/2023 19:08","Las Canteras - Luis Morote","Teatro Pérez Galdós","Países Bajos"
"10/29/2023 18:42","10/29/2023 18:50","Plazoleta de Farray","Plaza del Pilar","Italia"
"10/29/2023 18:51","10/29/2023 19:00","Torre Woermann","Torre Las Palmas","Lituania"
"10/29/2023 18:53","10/29/2023 19:05","Plaza del Pilar","Plaza de España (elect.)","Alemania"
"10/29/2023 18:59","10/29/2023 19:17","Intermodal El Rincón","Plaza del Pilar","Polonia"
"10/29/2023 19:20","10/29/2023 19:28","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/29/2023 19:20","10/29/2023 19:29","Obelisco","Plazoleta de Farray","Polonia"
"10/29/2023 19:20","10/29/2023 19:25","Plaza del Pilar","Churruca","Polonia"
"10/29/2023 19:42","10/29/2023 19:51","Plazoleta de Farray","Plazoleta de Farray","Polonia"
"10/29/2023 19:46","10/29/2023 20:00","Churruca","Parque Santa Catalina","Italia"
"10/29/2023 20:18","10/29/2023 20:21","Plaza del Pilar","Churruca","Alemania"
"10/29/2023 21:22","10/29/2023 21:28","Churruca","Mercado Central","Países Bajos"
"10/29/2023 22:13","10/29/2023 22:32","Churruca","Torre Woermann","Italia"
"10/29/2023 22:13","10/29/2023 22:31","Churruca","Torre Woermann","Italia"
"10/29/2023 22:18","10/29/2023 22:31","Churruca","Torre Woermann","Italia"
"10/29/2023 22:48","10/30/2023 0:49","San Telmo","Las Canteras - Luis Morote","Alemania"
"10/29/2023 22:50","10/29/2023 23:03","Parque Santa Catalina","Plaza del Pilar","Austria"
"10/30/2023 7:08","10/30/2023 7:28","Teatro Pérez Galdós","Las Canteras - Luis Morote","Alemania"
"10/30/2023 7:12","10/30/2023 7:34","Plazoleta de Farray","Plaza de la feria ","Austria"
"10/30/2023 7:13","10/30/2023 7:31","Plazoleta de Farray","Plaza de la feria ","Austria"
"10/30/2023 7:19","10/30/2023 7:31","Plaza del Pilar","Plaza del Pilar","Portugal"
"10/30/2023 7:35","10/30/2023 7:54","Base Naval","San Telmo","Alemania"
"10/30/2023 8:06","10/30/2023 8:22","Plazoleta de Farray","San Telmo","Alemania"
"10/30/2023 8:14","10/30/2023 8:28","León y Castillo","Mercado Central","Reino Unido"
"10/30/2023 8:28","10/30/2023 8:47","Plaza O'Shanahan","Parque Santa Catalina","Italia"
"10/30/2023 8:31","10/30/2023 8:44","Castillo de Mata (elect.)","Plaza de España (elect.)","Italia"
"10/30/2023 8:38","10/30/2023 8:55","Churruca","Plaza de la feria ","Países Bajos"
"10/30/2023 8:43","10/30/2023 8:49","Castillo de la Luz","C.C. El Muelle","Italia"
"10/30/2023 8:50","10/30/2023 9:40","Churruca","Churruca","Reino Unido"
"10/30/2023 8:50","10/30/2023 9:26","Las Canteras - Luis Morote","Las Canteras - Luis Morote","Finlandia"
"10/30/2023 8:57","10/30/2023 9:17","Plaza de España (elect.)","Plaza de España (elect.)","Italia"
"10/30/2023 9:35","10/30/2023 9:51","C.C. El Muelle","Parque Santa Catalina","USA / Canada"
"10/30/2023 9:35","10/30/2023 9:49","C.C. El Muelle","Parque Santa Catalina","USA / Canada"
"10/30/2023 9:50","10/30/2023 10:00","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/30/2023 9:57","10/30/2023 10:12","Plaza O'Shanahan","Plazoleta de Farray","Francia"
"10/30/2023 10:01","10/30/2023 10:07","Las Canteras - Luis Morote","Churruca","Dinamarca"
"10/30/2023 10:31","10/30/2023 10:36","C.C. El Muelle","Castillo de la Luz","Italia"
"10/30/2023 10:31","10/30/2023 10:37","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/30/2023 10:38","10/30/2023 10:53","San Telmo","Torre Las Palmas","Italia"
"10/30/2023 10:51","10/30/2023 11:00","C.C. El Muelle","Plazoleta de Farray","Italia"
"10/30/2023 10:53","10/30/2023 11:13","Torre Woermann","Mercado Central","Italia"
"10/30/2023 11:07","10/30/2023 12:26","Gabinete Literario","Las Canteras - Luis Morote","Países Bajos"
"10/30/2023 11:07","10/30/2023 12:26","Gabinete Literario","Las Canteras - Luis Morote","Países Bajos"
"10/30/2023 11:09","10/30/2023 11:25","Plaza de España (elect.)","Castillo de Mata (elect.)","Italia"
"10/30/2023 11:14","10/30/2023 11:22","Parque Santa Catalina","Churruca","Francia"
"10/30/2023 11:17","10/30/2023 11:35","Plazoleta de Farray","San Telmo","Polonia"
"10/30/2023 11:38","10/30/2023 11:45","San Telmo","San Telmo","Alemania"
"10/30/2023 11:46","10/30/2023 12:08","San Telmo","C.C. El Muelle","Alemania"
"10/30/2023 11:55","10/30/2023 12:14","Mercado Central","Castillo de la Luz","Italia"
"10/30/2023 12:18","10/30/2023 12:37","Castillo de Mata (elect.)","Plaza de España (elect.)","Italia"
"10/30/2023 12:33","10/30/2023 12:35","San Telmo","San Telmo","Italia"
"10/30/2023 12:45","10/30/2023 13:02","Plazoleta de Farray","Plaza O'Shanahan","Francia"
"10/30/2023 12:56","10/30/2023 13:12","Castillo de la Luz","Churruca","Reino Unido"
"10/30/2023 13:06","10/30/2023 13:09","Churruca","Plazoleta de Farray","Alemania"
"10/30/2023 13:07","10/30/2023 13:11","Plaza de la feria ","Plaza O'Shanahan","Francia"
"10/30/2023 13:38","10/30/2023 14:03","Plaza Manuel Becerra (elect.)","Plaza Manuel Becerra (elect.)","Alemania"
"10/30/2023 13:59","10/30/2023 14:11","Plazoleta de Farray","Parque del Estadio Insular","Italia"
"10/30/2023 14:01","10/30/2023 14:06","Plaza O'Shanahan","Plaza de la feria ","Francia"
"10/30/2023 14:06","10/30/2023 14:25","Plaza Manuel Becerra (elect.)","Plaza Manuel Becerra (elect.)","Alemania"
"10/30/2023 14:12","10/30/2023 14:25","Parque del Estadio Insular","Obelisco","Italia"
"10/30/2023 14:39","10/30/2023 14:58","San Telmo","Plazoleta de Farray","Polonia"
"10/30/2023 14:44","10/30/2023 15:06","San Telmo","Plazoleta de Farray","Alemania"
"10/30/2023 14:44","10/30/2023 15:06","San Telmo","Plazoleta de Farray","Alemania"
"10/30/2023 14:44","10/30/2023 15:06","San Telmo","Plazoleta de Farray","Alemania"
"10/30/2023 15:26","10/30/2023 16:29","Obelisco","Las Canteras - Luis Morote","Francia"
"10/30/2023 15:38","10/30/2023 16:32","Las Canteras - Luis Morote","Gabinete Literario","Países Bajos"
"10/30/2023 15:38","10/30/2023 16:32","Las Canteras - Luis Morote","Gabinete Literario","Países Bajos"
"10/30/2023 15:40","10/30/2023 15:49","Parque Santa Catalina","Torre Las Palmas","Francia"
"10/30/2023 15:45","10/30/2023 15:56","Castillo de Mata (elect.)","Plaza de España (elect.)","Países Bajos"
"10/30/2023 15:51","10/30/2023 16:08","Mercado Central","Torre Las Palmas","Reino Unido"
"10/30/2023 15:54","10/30/2023 16:14","San Bernardo","Plazoleta de Farray","Reino Unido"
"10/30/2023 15:56","10/30/2023 16:04","Plaza de España","Plaza de España","Países Bajos"
"10/30/2023 15:58","10/30/2023 16:20","Plaza de la feria ","Plazoleta de Farray","Austria"
"10/30/2023 15:59","10/30/2023 16:20","Plaza de la feria ","Plazoleta de Farray","Austria"
"10/30/2023 16:11","10/30/2023 16:18","Churruca","Intermodal El Rincón","Polonia"
"10/30/2023 16:32","10/30/2023 16:47","Torre Woermann","Plaza del Pilar","Alemania"
"10/30/2023 16:45","10/30/2023 16:54","Torre Las Palmas","Parque Santa Catalina","Francia"
"10/30/2023 16:47","10/30/2023 16:57","Piscina Julio Navarro","Churruca","Lituania"
"10/30/2023 16:50","10/30/2023 17:09","Ayuntamiento","León y Castillo","Alemania"
"10/30/2023 16:50","10/30/2023 16:57","Ayuntamiento","León y Castillo","Alemania"
"10/30/2023 16:59","10/30/2023 17:02","Churruca","Plazoleta de Farray","Francia"
"10/30/2023 17:09","10/30/2023 17:21","León y Castillo","Teatro Pérez Galdós","Alemania"
"10/30/2023 17:09","10/30/2023 17:21","León y Castillo","Teatro Pérez Galdós","Alemania"
"10/30/2023 17:18","10/30/2023 17:51","C.C. El Muelle","San Telmo","Alemania"
"10/30/2023 17:19","10/30/2023 17:55","Plaza del Pilar","Plaza del Pilar","Portugal"
"10/30/2023 17:25","10/30/2023 17:46","Las Canteras - Luis Morote","San Bernardo","Reino Unido"
"10/30/2023 17:27","10/30/2023 17:34","San Telmo","San Telmo","Alemania"
"10/30/2023 17:32","10/30/2023 17:49","San Telmo","Base Naval","Alemania"
"10/30/2023 17:39","10/30/2023 17:59","Castillo de la Luz","Oficina de la Sitycleta","Finlandia"
"10/30/2023 18:13","10/30/2023 18:29","Plaza de la feria ","Churruca","Países Bajos"
"10/30/2023 18:25","10/30/2023 18:29","Plaza del Pilar","Intermodal El Rincón","Alemania"
"10/30/2023 18:25","10/30/2023 18:55","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/30/2023 18:29","10/30/2023 18:42","Plaza del Pilar","Torre Woermann","Francia"
"10/30/2023 18:34","10/30/2023 18:41","Plazoleta de Farray","Plaza del Pilar","Italia"
"10/30/2023 18:35","10/30/2023 19:03","IES Mesa y López","Obelisco","Países Bajos"
"10/30/2023 18:41","10/30/2023 18:50","Torre Woermann","Churruca","Alemania"
"10/30/2023 18:53","10/30/2023 19:20","Plaza San Agustín","Base Naval","Alemania"
"10/30/2023 18:53","10/30/2023 19:20","Plaza San Agustín","Base Naval","Alemania"
"10/30/2023 18:55","10/30/2023 19:11","León y Castillo","Parque Santa Catalina","Italia"
"10/30/2023 19:06","10/30/2023 19:09","Plazoleta de Farray","Churruca","Francia"
"10/30/2023 19:15","10/30/2023 19:29","Plaza del Pilar","Piscina Julio Navarro","Irlanda"
"10/30/2023 19:19","10/30/2023 19:45","Las Canteras - Luis Morote","Gabinete Literario","Alemania"
"10/30/2023 19:28","10/30/2023 19:36","Mercado Central","Mercado Central","Países Bajos"
"10/30/2023 19:29","10/30/2023 20:14","Plazoleta de Farray","Vega de San José","Polonia"
"10/30/2023 19:30","10/30/2023 20:14","Plazoleta de Farray","Vega de San José","Polonia"
"10/30/2023 19:38","10/30/2023 20:00","IES Mesa y López","Plaza de la feria ","Francia"
"10/30/2023 20:26","10/30/2023 20:41","Torre Woermann","Plaza del Pilar","Francia"
"10/30/2023 20:38","10/30/2023 20:49","Piscina Julio Navarro","Plaza de América","Irlanda"
"10/30/2023 20:52","10/30/2023 21:12","Torre Woermann","Churruca","Croacia"
"10/30/2023 20:53","10/30/2023 22:05","Obelisco","Plaza del Pilar","Países Bajos"
"10/30/2023 21:09","10/30/2023 21:22","Churruca","Parque del Estadio Insular","Lituania"
"10/30/2023 21:10","10/30/2023 21:22","Churruca","Parque del Estadio Insular","Alemania"
"10/30/2023 21:10","10/30/2023 21:26","Churruca","Parque del Estadio Insular","Alemania"
"10/30/2023 21:26","10/30/2023 21:34","Plazoleta de Farray","Plazoleta de Farray","Irlanda"
"10/30/2023 21:47","10/30/2023 22:03","Base Naval","Plaza de la feria ","Italia"
"10/30/2023 21:58","10/30/2023 22:04","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/30/2023 21:59","10/30/2023 22:04","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/30/2023 22:02","10/30/2023 22:21","Churruca","Torre Woermann","Croacia"
"10/30/2023 22:51","10/31/2023 0:38","Gabinete Literario","Las Canteras - Luis Morote","Alemania"
"10/31/2023 6:56","10/31/2023 7:06","Plaza del Pilar","Plaza del Pilar","Portugal"
"10/31/2023 7:08","10/31/2023 7:24","Plaza de España","Plaza de la feria ","Austria"
"10/31/2023 7:08","10/31/2023 7:24","Plaza de España","Plaza de la feria ","Austria"
"10/31/2023 7:40","10/31/2023 8:37","Plaza del Pilar","Churruca","Reino Unido"
"10/31/2023 7:46","10/31/2023 8:05","Base Naval","San Telmo","Alemania"
"10/31/2023 8:10","10/31/2023 8:28","León y Castillo","León y Castillo","Reino Unido"
"10/31/2023 8:31","10/31/2023 8:51","Plazoleta de Farray","San Telmo","Alemania"
"10/31/2023 8:31","10/31/2023 8:50","Plazoleta de Farray","San Telmo","Alemania"
"10/31/2023 8:31","10/31/2023 9:00","Plazoleta de Farray","Teatro Pérez Galdós","Alemania"
"10/31/2023 8:39","10/31/2023 9:00","Churruca","Plaza de la feria ","Países Bajos"
"10/31/2023 8:49","10/31/2023 8:53","León y Castillo","Obelisco","Alemania"
"10/31/2023 9:14","10/31/2023 9:31","Plaza O'Shanahan","Parque Santa Catalina","Italia"
"10/31/2023 9:17","10/31/2023 9:32","Plaza de la feria ","Base Naval","Italia"
"10/31/2023 9:31","10/31/2023 9:35","Torre Las Palmas","Base Naval","Alemania"
"10/31/2023 9:50","10/31/2023 9:57","Plazoleta de Farray","Plaza del Pilar","Alemania"
"10/31/2023 9:55","10/31/2023 10:05","Parque Santa Catalina","Torre Las Palmas","Francia"
"10/31/2023 9:58","10/31/2023 10:04","C.C. La Minilla","Plaza del Pilar","Italia"
"10/31/2023 10:15","10/31/2023 10:17","Plazoleta de Farray","Plaza de España","Irlanda"
"10/31/2023 10:16","10/31/2023 10:24","Plaza de España (elect.)","Oficina Sítycleta (elect.)","Alemania"
"10/31/2023 10:45","10/31/2023 11:05","San Bernardo","Las Canteras - Luis Morote","Reino Unido"
"10/31/2023 10:50","10/31/2023 11:03","Ayuntamiento","Churruca","Alemania"
"10/31/2023 10:51","10/31/2023 11:34","Gabinete Literario","Mercado Central","Países Bajos"
"10/31/2023 10:51","10/31/2023 11:34","Gabinete Literario","Mercado Central","Países Bajos"
"10/31/2023 10:51","10/31/2023 11:00","Parque Santa Catalina","Churruca","Francia"
"10/31/2023 11:08","10/31/2023 11:14","Mercado Central","Plazoleta de Farray","Irlanda"
"10/31/2023 11:11","10/31/2023 11:30","Plaza del Pilar","San Telmo","Polonia"
"10/31/2023 11:17","10/31/2023 11:43","Oficina Sítycleta (elect.)","Plaza de España (elect.)","Alemania"
"10/31/2023 11:24","10/31/2023 11:37","Plazoleta de Farray","Intermodal El Rincón","Finlandia"
"10/31/2023 11:54","10/31/2023 12:14","Estadio Gran Canaria","Oficina de la Sitycleta","Italia"
"10/31/2023 12:15","10/31/2023 12:25","Oficina Sítycleta (elect.)","Plaza de España (elect.)","Italia"
"10/31/2023 12:17","10/31/2023 12:33","Plaza de España (elect.)","Plaza de la feria ","Italia"
"10/31/2023 12:18","10/31/2023 12:26","C.C. El Muelle","Plaza de España","Italia"
"10/31/2023 12:21","10/31/2023 12:28","Plazoleta de Farray","Plaza del Pilar","Irlanda"
"10/31/2023 12:32","10/31/2023 12:43","Plaza de España","Intermodal El Rincón","Italia"
"10/31/2023 12:41","10/31/2023 13:01","Parque del Estadio Insular","Las Canteras - Luis Morote","Alemania"
"10/31/2023 12:41","10/31/2023 12:57","Plaza de la feria ","Plaza de la feria ","Noruega"
"10/31/2023 12:45","10/31/2023 12:55","Parque Santa Catalina","Plaza del Pilar","Alemania"
"10/31/2023 12:50","10/31/2023 12:57","Plazoleta de Farray","Plaza de España","Suiza"
"10/31/2023 12:54","10/31/2023 13:00","Las Canteras - Luis Morote","Plaza de España","Reino Unido"
"10/31/2023 13:01","10/31/2023 13:12","Plaza de España (elect.)","Castillo de Mata (elect.)","Reino Unido"
"10/31/2023 13:10","10/31/2023 13:15","Plaza del Pilar","Plazoleta de Farray","Irlanda"
"10/31/2023 13:15","10/31/2023 13:25","Plaza de la feria ","Ayuntamiento","Reino Unido"
"10/31/2023 13:22","10/31/2023 13:26","Plazoleta de Farray","Churruca","Eslovenia"
"10/31/2023 13:27","10/31/2023 13:33","Plazoleta de Farray","Churruca","Alemania"
"10/31/2023 13:35","10/31/2023 13:43","Teatro Pérez Galdós","Teatro Pérez Galdós","USA / Canada"
"10/31/2023 13:52","10/31/2023 14:00","Plaza del Pilar","Plazoleta de Farray","Alemania"
"10/31/2023 13:57","10/31/2023 14:07","Plaza de España","Parque del Estadio Insular","Suiza"
"10/31/2023 14:07","10/31/2023 14:27","Parque del Estadio Insular","San Telmo","Suiza"
"10/31/2023 14:13","10/31/2023 14:17","Churruca","Plazoleta de Farray","Francia"
"10/31/2023 14:28","10/31/2023 14:50","Plaza de la feria ","Las Canteras - Luis Morote","Italia"
"10/31/2023 14:32","10/31/2023 14:38","Plazoleta de Farray","Plaza del Pilar","Alemania"
"10/31/2023 14:35","10/31/2023 14:52","Plaza del Pilar","Castillo de la Luz","Alemania"
